34
33
52
52
55
55
51
43
50
47
41
45
41
40
60
63
34
30
45
42
64
61
58
57
49
51
52
54
43
41
62
59
51
45
43
43
59
51
63
53
59
66
32
22
22
24
27
30
22
21
23
26
33
44
54
48
30
29
31
27
29
30
37
40
44
41
37
32
35
28
57
59
59
49
57
49
50
49
41
41
43
42
62
56
46
50
51
49
56
57
56
61
62
68
46
50
54
51
47
45
48
59
48
50
51
56
44
47
37
48
55
48
50
45
45
47
