0.44532,0.14933,0.16149,-0.069523,0.025471,-0.072388,0.2951,0.034255,0.18949,0.053836,1,0.42764,0.72221,0.34477,0.42024,0.19538,0.25938,0.16805,0.34725,0.19663,-0.083699,-0.086112,0.15249,-0.030775,-0.12655,-0.19511,-0.016512,-0.060734,0.29291,0.16421,0.034226,-0.052591,0.092053,-0.018416,-0.14917,-0.27747,-0.22576,-0.24647,-0.12295,-0.13301,-0.0076511,-0.06302,-0.20381,-0.1831,-0.21777,-0.21882,-0.21732,-0.27141,-0.19053,-0.20229,-0.15023,-0.19205,-0.10729,-0.15609,-0.16251,-0.19818,0.1963,0.10391,0.14155,-0.021375,0.38694,0.071812,0.38761,0.15543,0.11154,-0.054143,-0.15625,-0.29204,0.07518,0.014375,-0.035695,-0.11444,0.12419,0.10327,0.19218,0.16342,0.011181,-0.09555,0.15214,0.13045,0.19845,0.11126,0.20804,0.12692,0.24975,-0.0038491,-0.058147,-0.060379,0.15134,-0.042118,-0.18945,-0.11346,-0.13925,-0.081234,0.0069875,-0.067672,-0.17069,-0.16901,-0.2196,-0.13548,-0.15217,-0.03513,-0.19354,-0.10236,-0.18537,-0.14256,-0.13097,-0.13082,0.064298,-0.02483,-0.1839,-0.1594,-0.13278,-0.19502,-0.095739,0.027546
0.20685,0.22414,-0.10693,0.20758,-0.10594,0.05433,0.083293,0.4758,0.083266,0.27725,0.42764,1,0.30887,0.69702,0.14389,0.39186,0.18357,0.24122,0.17294,0.27204,-0.12391,-0.12485,-0.065471,0.063766,-0.29212,-0.17077,-0.20539,-0.095545,0.33502,0.3912,-0.052219,0.080507,0.071592,0.2245,-0.29316,-0.2322,-0.28094,-0.21904,-0.17727,-0.13006,0.022975,0.031681,-0.23159,-0.18357,-0.21827,-0.1421,-0.22681,-0.23172,-0.17218,-0.10177,-0.1507,-0.072049,-0.11227,-0.14057,-0.18136,-0.11298,0.070544,0.1594,0.077543,0.25355,0.26957,0.46365,0.30688,0.53813,-0.13726,0.10069,-0.1742,-0.072472,0.0073767,-0.0012165,-0.13375,-0.065661,0.070496,0.16915,0.10801,0.17172,-0.035649,0.046409,0.086151,0.094812,0.14257,0.19576,0.094239,0.23682,-0.095347,0.14091,-0.10915,-0.10151,-0.048977,0.097387,-0.12235,-0.2026,-0.12537,-0.23513,-0.052652,-0.08604,-0.24076,-0.19,-0.10602,-0.18521,-0.0060568,-0.10377,-0.083806,-0.1551,-0.16899,-0.21517,-0.11438,-0.11773,-0.0044807,-0.050707,-0.16319,-0.14993,-0.13738,-0.17487,-0.11408,-0.00059059
0.32488,-0.0081488,0.31518,0.0078535,0.12766,0.0063793,0.5013,0.14076,0.41975,0.17854,0.72221,0.30887,1,0.42893,0.54101,0.26421,0.091228,-0.012043,0.23493,0.049538,-0.08785,-0.087622,0.32243,0.10052,0.011241,-0.089937,0.079182,0.0094968,0.18478,0.04279,0.099251,-0.0037129,0.054155,-0.066951,0.00094079,-0.1595,-0.12235,-0.17848,-0.089119,-0.14578,-0.0071933,-0.061496,-0.16239,-0.17767,-0.20642,-0.26323,-0.19583,-0.25754,-0.1976,-0.21654,-0.11823,-0.20337,-0.10317,-0.16511,-0.15014,-0.22554,0.037689,-0.048633,0.16924,-0.059466,0.47127,0.088393,0.22093,0.0062353,0.32006,0.083561,-0.075282,-0.26908,0.019276,-0.062552,0.057586,-0.027815,0.10593,0.053191,0.13958,0.093339,0.057363,-0.07571,0.0474,0.031184,0.073109,0.014808,0.18582,0.050916,0.28126,-0.014786,-0.035219,-0.068599,0.22348,-0.035683,-0.076164,0.01657,-0.024048,0.060005,-0.0046026,-0.079549,-0.14998,-0.17835,-0.18871,-0.10503,-0.10171,0.061419,-0.19336,-0.10113,-0.13613,-0.076306,-0.089555,-0.082585,0.042278,-0.035304,-0.1445,-0.12696,-0.084131,-0.16392,-0.040046,0.02991
0.095086,0.08515,0.036118,0.26257,0.024149,0.11222,0.11955,0.45673,0.18255,0.35107,0.34477,0.69702,0.42893,1,0.30862,0.53015,0.0029324,0.036125,0.10354,0.12048,-0.026466,-0.05997,0.15367,0.28637,-0.059801,0.035171,0.010273,0.089135,0.13091,0.18014,0.030205,0.16359,0.026335,0.13331,-0.075029,-0.060895,-0.17991,-0.14286,-0.096998,-0.087123,0.030205,0.05088,-0.16186,-0.14275,-0.20028,-0.17653,-0.19068,-0.19556,-0.18169,-0.13029,-0.11501,-0.055361,-0.10436,-0.11741,-0.15167,-0.091993,-0.066413,-0.019885,-0.0061924,0.12281,0.19017,0.33884,0.085665,0.25738,0.088677,0.28034,-0.13043,-0.068432,-0.026342,-0.051203,-0.067603,0.024553,0.050954,0.083653,0.11609,0.11805,-0.042458,0.0044618,0.0029829,0.032096,0.025185,0.162,0.12706,0.17278,0.073911,0.30621,-0.032674,0.0011598,0.025947,0.12995,-0.059162,-0.094689,-0.0089352,-0.096044,-0.034265,-0.059484,-0.21302,-0.17011,-0.16083,-0.1814,-0.021779,-0.045401,-0.17205,-0.17665,-0.13117,-0.14978,-0.085715,-0.12547,-0.0061489,-0.022715,-0.12482,-0.1571,-0.1441,-0.17746,-0.069458,0.0082823
0.16441,0.02307,0.3791,0.09756,0.39203,0.2209,0.28957,0.034896,0.47441,0.27255,0.42024,0.14389,0.54101,0.30862,1,0.64587,0.056332,0.013863,0.31617,0.14901,0.26081,0.18622,0.49348,0.3359,0.25969,0.16737,0.36321,0.31258,0.22762,0.14098,0.2525,0.16672,0.075654,-0.049399,0.07932,-0.10683,0.0020035,-0.054667,0.09654,0.0576,0.18151,0.14657,-0.13267,-0.16178,-0.21156,-0.2419,-0.16629,-0.18783,-0.23721,-0.23461,-0.18547,-0.18078,-0.051126,0.0010206,-0.057167,-0.063631,0.0043771,-0.030617,-0.067939,-0.19774,0.12,-0.073726,0.16574,-0.0030886,0.29487,0.0075671,-0.17783,-0.33502,0.047276,-0.010315,0.15856,0.10423,0.13328,0.054003,0.14493,0.071433,-0.0023181,-0.1154,0.11441,0.11864,0.17625,0.16331,0.49451,0.26067,0.45459,0.25215,0.24572,0.20292,0.31387,0.16753,-0.046964,0.091626,0.031256,0.1813,0.036299,-0.016456,-0.1127,-0.12928,-0.19209,-0.065225,-0.070319,0.10861,-0.084561,0.03368,-0.084107,-0.01155,-0.045898,-0.073233,0.022906,-0.022194,-0.11724,-0.10533,-0.073144,-0.061114,-0.017729,0.051364
-0.029866,0.016233,0.10825,0.25355,0.28153,0.34437,0.075773,0.26036,0.29924,0.45229,0.19538,0.39186,0.26421,0.53015,0.64587,1,0.03546,0.04535,0.18726,0.18354,0.25907,0.25246,0.31134,0.41934,0.15411,0.22751,0.25175,0.32321,0.22492,0.29304,0.20757,0.28623,0.068315,0.12399,-0.014862,-0.048789,-0.057834,-0.029038,0.074954,0.15641,0.21078,0.25355,-0.1578,-0.17414,-0.21464,-0.21203,-0.17876,-0.17426,-0.26479,-0.23,-0.2359,-0.16116,-0.095005,-0.0091676,-0.056345,0.0055188,-0.096678,-0.046064,-0.1964,-0.11193,-0.018971,0.11383,0.11252,0.19573,0.096786,0.10646,-0.20543,-0.19334,0.0053326,0.00021542,0.057536,0.10743,0.097695,0.11927,0.14296,0.14457,-0.018009,0.0099529,0.098232,0.12012,0.1839,0.24484,0.46026,0.41594,0.25476,0.40064,0.17471,0.2229,0.19899,0.28884,0.044262,0.0070588,0.12807,0.073772,0.034977,0.019986,-0.12386,-0.13379,-0.12316,-0.12782,0.079267,0.048791,0.0061348,0.022808,-0.015218,-0.045408,0.009439,-0.054796,0.0043981,0.021707,-0.077913,-0.09684,-0.049528,-0.026007,-0.009483,0.045242
0.36261,0.44613,-0.1253,-0.13039,-0.11962,-0.13646,-0.14462,-0.12845,-0.12502,-0.12368,0.25938,0.18357,0.091228,0.0029324,0.056332,0.03546,1,0.80806,0.34579,0.42865,-0.048478,-0.055957,-0.12712,-0.16843,-0.1173,-0.13022,-0.073436,-0.066628,0.66568,0.65303,0.089915,0.041785,0.36776,0.32621,-0.25468,-0.27871,-0.13772,-0.13283,-0.071294,-0.03731,0.12846,0.1171,-0.18901,-0.13749,-0.061686,-0.024533,-0.15439,-0.13903,-0.097147,-0.12653,-0.19079,-0.16852,-0.10206,-0.097526,-0.169,-0.11747,0.56542,0.46247,-0.026401,-0.035454,0.021788,-0.034572,0.51136,0.36677,-0.20749,-0.2734,-0.20038,-0.19841,0.32746,0.25874,-0.15446,-0.17764,0.15324,0.23928,0.092211,0.15943,-0.11389,-0.12512,0.68107,0.64468,0.69088,0.52659,0.21845,0.33955,0.055267,-0.020784,-0.094698,-0.057157,-0.1171,-0.1271,-0.27736,-0.25757,-0.28954,-0.29817,0.022042,0.015357,-0.054151,-0.02393,-0.12561,-0.16942,-0.23772,-0.25258,-0.072656,-0.10999,-0.19593,-0.18699,-0.2262,-0.186,0.092385,-0.010252,-0.12053,-0.084441,-0.17984,-0.076997,-0.14041,0.0039911
0.31689,0.57454,-0.1496,-0.096695,-0.14569,-0.14291,-0.20594,-0.077859,-0.16115,-0.11089,0.16805,0.24122,-0.012043,0.036125,0.013863,0.04535,0.80806,1,0.32079,0.4637,-0.034906,-0.091242,-0.15233,-0.17143,-0.15657,-0.16059,-0.089682,-0.05307,0.56696,0.67979,0.010466,0.011014,0.30851,0.3153,-0.24372,-0.27584,-0.14959,-0.12916,-0.10172,-0.067759,0.11637,0.11605,-0.17146,-0.098136,-0.020692,0.033773,-0.12116,-0.08784,-0.066493,-0.076608,-0.18792,-0.11682,-0.10268,-0.064803,-0.1886,-0.081224,0.56627,0.59526,-0.033313,0.020149,-0.011386,0.013534,0.44869,0.45184,-0.20774,-0.25502,-0.19374,-0.17306,0.30409,0.27294,-0.1724,-0.1648,0.098335,0.23213,0.044783,0.12822,-0.14773,-0.12665,0.57943,0.66938,0.59461,0.59394,0.18936,0.37949,0.010457,0.0087724,-0.063162,-0.033991,-0.16466,-0.09267,-0.32363,-0.27514,-0.36711,-0.32349,0.0059807,-0.013221,-0.066486,-0.030336,-0.11336,-0.17863,-0.2834,-0.25812,-0.076874,-0.14603,-0.24287,-0.21997,-0.25094,-0.21069,0.029339,-0.029566,-0.10961,-0.098203,-0.21576,-0.1251,-0.1763,-0.02908
0.54193,0.46969,0.35683,0.22981,-0.0022122,-0.077787,0.23226,0.089659,0.08673,0.0051208,0.34725,0.17294,0.23493,0.10354,0.31617,0.18726,0.34579,0.32079,1,0.75481,-0.030668,-0.038077,0.30454,0.19769,0.043674,-0.011467,0.029834,0.0050109,0.32769,0.27154,0.24716,0.19211,0.39545,0.29163,-0.060011,-0.15512,-0.11178,-0.14902,-0.084813,-0.10495,0.087107,0.049175,-0.21417,-0.20147,-0.16473,-0.17074,-0.24043,-0.23661,-0.22607,-0.23652,-0.3287,-0.28013,-0.19831,-0.14499,-0.29581,-0.23197,0.38289,0.30977,-0.02393,-0.064634,0.065798,0.0043972,0.26097,0.12143,0.031846,-0.091629,-0.11655,-0.24668,0.48839,0.32557,0.026536,0.021223,0.28702,0.25722,0.19883,0.18709,0.047893,-0.016788,0.22193,0.25212,0.25741,0.24173,0.22109,0.17863,0.14001,0.017809,0.0004576,-0.034975,-0.020668,-0.078755,-0.14588,-0.055071,-0.11202,-0.043424,-0.0033148,-0.036064,-0.11502,-0.11696,-0.18703,-0.14606,-0.17378,-0.045294,-0.13748,-0.10277,-0.21905,-0.18156,-0.22641,-0.19507,-0.035006,0.0080267,-0.067447,-0.13277,-0.16813,-0.14381,-0.15379,-0.056744
0.44868,0.59353,0.1263,0.25982,-0.075071,-0.089456,0.065609,0.12732,-0.043086,-0.01962,0.19663,0.27204,0.049538,0.12048,0.14901,0.18354,0.42865,0.4637,0.75481,1,-0.080648,-0.092771,0.089158,0.10239,-0.072336,-0.066906,-0.062972,-0.067875,0.39647,0.42942,0.16431,0.15586,0.46406,0.45993,-0.16701,-0.17026,-0.19057,-0.18864,-0.14767,-0.14778,0.095029,0.082183,-0.24478,-0.21748,-0.13447,-0.10854,-0.25962,-0.24173,-0.18539,-0.20207,-0.32146,-0.251,-0.20442,-0.16473,-0.3005,-0.24415,0.42892,0.43113,-0.069509,0.0028466,-0.014066,0.052795,0.31998,0.32648,-0.13718,-0.16985,-0.10494,-0.12687,0.56244,0.5112,-0.079055,-0.06874,0.23308,0.31078,0.11756,0.1837,-0.02509,0.0070061,0.25937,0.29171,0.32635,0.3126,0.16258,0.24376,0.01843,0.037477,-0.12232,-0.083208,-0.12505,-0.11387,-0.18745,-0.16836,-0.1632,-0.18585,0.0043257,-0.036846,-0.10551,-0.12159,-0.16271,-0.22539,-0.16022,-0.13375,-0.11594,-0.1508,-0.2396,-0.23435,-0.25803,-0.19643,-0.036545,0.0033741,-0.071423,-0.13215,-0.19301,-0.13922,-0.18207,-0.068032
-0.12703,-0.10947,0.078631,0.014472,0.45718,0.37511,-0.056227,-0.086875,0.11726,0.087595,-0.083699,-0.12391,-0.08785,-0.026466,0.26081,0.25907,-0.048478,-0.034906,-0.030668,-0.080648,1,0.70062,0.12312,0.1153,0.36127,0.38499,0.43983,0.48206,-0.0064006,0.031497,0.17348,0.15196,-0.018203,-0.046779,0.086496,0.056553,0.25026,0.21818,0.43226,0.40654,0.2661,0.29313,-0.011347,-0.041979,-0.063107,-0.085348,-0.005213,0.011796,-0.0913,-0.086066,-0.048011,-0.016436,0.029619,0.10684,0.15259,0.16167,-0.11716,-0.11929,-0.11399,-0.12853,-0.12825,-0.15852,-0.081641,-0.11347,0.018494,-0.011319,-0.02959,-0.058121,-0.068685,-0.083945,0.21549,0.18948,0.061965,0.025113,0.10219,0.066506,-0.0014083,-0.024449,0.031111,0.05191,0.094196,0.069548,0.33227,0.27827,0.10123,0.12748,0.32452,0.33403,0.27916,0.24543,0.026124,0.1101,0.1101,0.17255,0.081616,0.091187,0.086443,0.049486,-0.026689,0.066312,0.092214,0.14598,0.11051,0.18392,0.13665,0.16163,0.068173,0.040725,0.026955,0.026278,0.050755,0.069529,0.086286,0.105,0.079351,0.083292
