25
23
33
29
33
30
31
25
30
27
29
29
22
20
43
41
26
24
37
31
32
31
38
34
35
37
32
34
32
32
35
32
34
32
23
24
43
41
33
32
31
34
20
16
18
17
20
22
19
16
19
18
19
19
31
29
23
23
17
21
20
17
29
26
29
27
19
21
16
22
30
40
24
28
28
27
33
30
28
28
30
30
39
40
28
27
31
30
38
35
36
35
42
45
17
21
36
32
35
36
28
35
29
32
33
33
30
24
17
33
38
33
30
28
30
12
