0.24974
0.10332
0.72221
0.682
0.69326
0.69438
0.68297
0.64105
0.72779
0.73098
0.33512
0.40328
0.55831
0.50497
0.64992
0.62471
0.015647
0
0.24032
0.1303
0.65296
0.63387
0.72489
0.7186
0.67641
0.68952
0.63949
0.63356
0.086304
0.081186
0.70659
0.70361
0.34023
0.35586
0.7027
0.69824
0.57858
0.52197
0.61742
0.59638
0.65226
0.65982
0.31315
0.18094
0.18195
0.19508
0.28981
0.3516
0.22432
0.24092
0.22691
0.23633
0.31561
0.33289
0.44677
0.39782
0.13373
0.1879
0.66182
0.66259
0.54509
0.55278
0.16018
0.30177
0.69981
0.65189
0.59194
0.52473
0.18308
0.21234
0.63991
0.62628
0.52095
0.38889
0.55116
0.44166
0.52045
0.49757
0.082527
0.084411
0.080041
0.1229
0.52031
0.38958
0.64336
0.64789
0.65648
0.66148
0.71204
0.6869
0.39766
0.43718
0.48988
0.5366
0.46042
0.3575
0.38855
0.42959
0.37289
0.3439
0.32822
0.4357
0.24662
0.31349
0.234
0.27739
0.21063
0.21271
0.30703
0.35011
0.36141
0.20547
0.23042
0.18152
0.16889
0.43216
