,score,num_features,feature,region,boot_n
0,0.5285923576607416,0,topic59,0,0
1,0.5432663551186716,1,topic50,0,0
2,0.5535252366733243,2,topic39,0,0
3,0.5620293736517447,3,topic44,0,0
4,0.5674729483217555,4,topic29,0,0
5,0.5719309052402153,5,topic15,0,0
6,0.5758355659410456,6,topic58,0,0
7,0.5801409647573087,7,topic37,0,0
8,0.5832578614094002,8,topic53,0,0
9,0.5863353101128499,9,topic10,0,0
10,0.5887959674812513,10,topic7,0,0
11,0.5951118346545677,11,topic26,0,0
12,0.5959383391365964,12,topic32,0,0
13,0.5984882821023388,13,topic12,0,0
14,0.5990666065711314,14,topic2,0,0
15,0.59975983921803,15,topic35,0,0
16,0.5998923450654648,16,topic38,0,0
17,0.6002163683020132,17,topic49,0,0
18,0.6007884658839204,18,topic57,0,0
19,0.5999668826848865,19,topic48,0,0
20,0.5995259891054597,20,topic27,0,0
21,0.5997674498111497,21,topic1,0,0
22,0.5990735643623056,22,topic4,0,0
23,0.598875546519273,23,topic9,0,0
24,0.5984746442636198,24,topic11,0,0
25,0.5947651675854777,25,topic23,0,0
26,0.5936698327469125,26,topic40,0,0
27,0.5917624753550768,27,topic5,0,0
28,0.5911577623178239,28,topic30,0,0
29,0.5904058501686236,29,topic19,0,0
30,0.58646136228424,30,topic20,0,0
31,0.5836195972189779,31,topic6,0,0
32,0.5836292877568751,32,topic34,0,0
33,0.5530346762115809,0,topic23,1,0
34,0.5673861097119505,1,topic35,1,0
35,0.5807552993251346,2,topic15,1,0
36,0.5878475140443226,3,topic48,1,0
37,0.5911949986332279,4,topic38,1,0
38,0.5972892938833227,5,topic57,1,0
39,0.602102142163055,6,topic27,1,0
40,0.6042969529542968,7,topic6,1,0
41,0.617712542493771,8,topic11,1,0
42,0.6215497463266852,9,topic5,1,0
43,0.6241040215002123,10,topic58,1,0
44,0.6263754252944369,11,topic32,1,0
45,0.6303021343558407,12,topic2,1,0
46,0.6307739535733703,13,topic30,1,0
47,0.6311169180807136,14,topic1,1,0
48,0.6309971382380443,15,topic44,1,0
49,0.6306558235907926,16,topic19,1,0
50,0.6298871951797483,17,topic20,1,0
51,0.6288253452246246,18,topic59,1,0
52,0.6286715782640628,19,topic26,1,0
53,0.628948631179242,20,topic7,1,0
54,0.6274737798373693,21,topic29,1,0
55,0.6271861270488588,22,topic49,1,0
56,0.6251662447441445,23,topic53,1,0
57,0.6255164711839385,24,topic37,1,0
58,0.6230716256883038,25,topic4,1,0
59,0.6212665972103172,26,topic50,1,0
60,0.6187836393095487,27,topic40,1,0
61,0.6168530125247695,28,topic9,1,0
62,0.6175823347709072,29,topic10,1,0
63,0.6123912149778656,30,topic39,1,0
64,0.6072662182648455,31,topic34,1,0
65,0.608759342922006,32,topic12,1,0
66,0.5587425875713773,0,topic15,2,0
67,0.5713078068647777,1,topic37,2,0
68,0.5862735673835763,2,topic57,2,0
69,0.5932710809947271,3,topic32,2,0
70,0.5967422881373696,4,topic44,2,0
71,0.5985395651252312,5,topic58,2,0
72,0.6028121160622787,6,topic38,2,0
73,0.607006998684797,7,topic50,2,0
74,0.6093256099764819,8,topic59,2,0
75,0.6103011747876181,9,topic11,2,0
76,0.6129451317912131,10,topic49,2,0
77,0.6149395826101638,11,topic2,2,0
78,0.6169635777337648,12,topic4,2,0
79,0.6189100377212962,13,topic5,2,0
80,0.6197338353173054,14,topic1,2,0
81,0.6197574165739047,15,topic48,2,0
82,0.6208321959268386,16,topic26,2,0
83,0.6209562560558037,17,topic27,2,0
84,0.6205315607750798,18,topic34,2,0
85,0.6200558308980606,19,topic29,2,0
86,0.6206801491983147,20,topic39,2,0
87,0.6205307843140664,21,topic35,2,0
88,0.6192539843937884,22,topic9,2,0
89,0.6183774105466769,23,topic6,2,0
90,0.6176301988192072,24,topic20,2,0
91,0.617229210744037,25,topic7,2,0
92,0.6167037015232291,26,topic30,2,0
93,0.616325653651964,27,topic23,2,0
94,0.6161001240712111,28,topic10,2,0
95,0.6150719787546777,29,topic53,2,0
96,0.6138482142129158,30,topic19,2,0
97,0.6130720760777217,31,topic12,2,0
98,0.6123456813553725,32,topic40,2,0
99,0.5214922030675397,0,topic23,3,0
100,0.5325902951670153,1,topic1,3,0
101,0.5402645022165331,2,topic29,3,0
102,0.5449622082536371,3,topic4,3,0
103,0.5497317297780895,4,topic30,3,0
104,0.5534646211846002,5,topic11,3,0
105,0.5574336386386594,6,topic35,3,0
106,0.5600576790401945,7,topic15,3,0
107,0.5651001004062454,8,topic59,3,0
108,0.5699424093867438,9,topic38,3,0
109,0.5769005601269908,10,topic58,3,0
110,0.5842899558507889,11,topic7,3,0
111,0.5948206076447081,12,topic12,3,0
112,0.5966527555898612,13,topic48,3,0
113,0.6002257667845011,14,topic34,3,0
114,0.6014464085107347,15,topic9,3,0
115,0.6030469970836791,16,topic39,3,0
116,0.6019223022412151,17,topic57,3,0
117,0.6023322724020093,18,topic44,3,0
118,0.6016682005902628,19,topic37,3,0
119,0.6015908840717497,20,topic6,3,0
120,0.606822005067933,21,topic49,3,0
121,0.612071481058769,22,topic5,3,0
122,0.6115833027377449,23,topic19,3,0
123,0.6109782208473158,24,topic50,3,0
124,0.6087629774753929,25,topic27,3,0
125,0.611930136411293,26,topic53,3,0
126,0.6123824782683565,27,topic40,3,0
127,0.6113606078007708,28,topic32,3,0
128,0.6131199561438724,29,topic10,3,0
129,0.6116219520785753,30,topic2,3,0
130,0.6129306377182142,31,topic20,3,0
131,0.6125333377148515,32,topic26,3,0
132,0.5218695218087134,0,topic48,4,0
133,0.5380412210371943,1,topic39,4,0
134,0.5495489366200763,2,topic57,4,0
135,0.5590016247070466,3,topic30,4,0
136,0.5646411470880136,4,topic58,4,0
137,0.5683702179158282,5,topic59,4,0
138,0.572175718216669,6,topic40,4,0
139,0.5765030812043253,7,topic5,4,0
140,0.5806480252782067,8,topic44,4,0
141,0.5853710492815625,9,topic23,4,0
142,0.5870134344514493,10,topic50,4,0
143,0.5890327192365766,11,topic38,4,0
144,0.5916905446188012,12,topic6,4,0
145,0.5928007384126064,13,topic29,4,0
146,0.5933172863908145,14,topic4,4,0
147,0.5930739541568726,15,topic49,4,0
148,0.5932851547772865,16,topic11,4,0
149,0.5954044147792014,17,topic32,4,0
150,0.5949712661672806,18,topic53,4,0
151,0.5954916355161223,19,topic19,4,0
152,0.5956428534040683,20,topic35,4,0
153,0.5960865777690751,21,topic34,4,0
154,0.5961457165157211,22,topic20,4,0
155,0.5960271340900178,23,topic27,4,0
156,0.598373809749611,24,topic10,4,0
157,0.596370909352807,25,topic7,4,0
158,0.595717520565193,26,topic2,4,0
159,0.5987557911361863,27,topic26,4,0
160,0.5974612136268879,28,topic9,4,0
161,0.5956797561388971,29,topic37,4,0
162,0.5976869105136988,30,topic15,4,0
163,0.5948738491732868,31,topic12,4,0
164,0.5934955989183008,32,topic1,4,0
165,0.5807435636501713,0,topic15,5,0
166,0.5871936517370403,1,topic9,5,0
167,0.5914900079591501,2,topic23,5,0
