,score,num_features,feature,region,boot_n
105,0.5748961790671584,6,topic7,3,0
106,0.5840351490814271,7,topic35,3,0
107,0.5897516376382816,8,topic2,3,0
108,0.5999760971954442,9,topic49,3,0
109,0.6019848740917609,10,topic38,3,0
110,0.6101948152659736,11,topic11,3,0
111,0.6121232936678795,12,topic34,3,0
112,0.6147201323534922,13,topic40,3,0
113,0.6139532545737761,14,topic50,3,0
114,0.6162848633474628,15,topic44,3,0
115,0.6159746441633386,16,topic26,3,0
116,0.6168343102145849,17,topic5,3,0
117,0.6167711242556984,18,topic30,3,0
118,0.6173337751059685,19,topic53,3,0
119,0.6145416443848968,20,topic32,3,0
120,0.610879173315479,21,topic59,3,0
121,0.6131857328468595,22,topic9,3,0
122,0.6107086770492424,23,topic27,3,0
123,0.6082156953096445,24,topic48,3,0
124,0.6064335945481447,25,topic39,3,0
125,0.6076141971270355,26,topic37,3,0
126,0.6108068731147951,27,topic6,3,0
127,0.619075796317536,28,topic57,3,0
128,0.6186532111362923,29,topic20,3,0
129,0.6176347974904901,30,topic19,3,0
130,0.6178483656956986,31,topic12,3,0
131,0.6183605930774522,32,topic10,3,0
132,0.5218870395869719,0,topic57,4,0
133,0.5407574687632796,1,topic48,4,0
134,0.5513469068885107,2,topic39,4,0
135,0.5638556318038698,3,topic30,4,0
136,0.5690515886442999,4,topic4,4,0
137,0.5740852902089979,5,topic44,4,0
138,0.5798602640527468,6,topic15,4,0
139,0.5820953700990414,7,topic59,4,0
140,0.5854903177984512,8,topic53,4,0
141,0.5877350695892954,9,topic58,4,0
142,0.5908836295723127,10,topic7,4,0
143,0.595999381798384,11,topic37,4,0
144,0.59818222761418,12,topic12,4,0
145,0.5994187545116711,13,topic2,4,0
146,0.6034466505735504,14,topic32,4,0
147,0.6044686729363928,15,topic49,4,0
148,0.6055691326268637,16,topic9,4,0
149,0.6061892873412146,17,topic10,4,0
150,0.6083200105414959,18,topic6,4,0
151,0.6109112841496754,19,topic38,4,0
152,0.6113909392946766,20,topic19,4,0
153,0.612653079741833,21,topic5,4,0
154,0.6123253371974617,22,topic29,4,0
155,0.6125280967321112,23,topic20,4,0
156,0.6128422471323106,24,topic34,4,0
157,0.6122842987792454,25,topic35,4,0
158,0.6113107803691191,26,topic26,4,0
159,0.6099340825011546,27,topic40,4,0
160,0.6086216411912806,28,topic27,4,0
161,0.6082958287048932,29,topic23,4,0
162,0.6081214155058419,30,topic50,4,0
163,0.6061201818925265,31,topic1,4,0
164,0.6039558115936141,32,topic11,4,0
165,0.5830451327013105,0,topic15,5,0
166,0.5993571255274962,1,topic59,5,0
167,0.6057777221739153,2,topic32,5,0
168,0.6097683671385399,3,topic49,5,0
169,0.6122648155380029,4,topic9,5,0
170,0.6129974745856581,5,topic4,5,0
171,0.6149227219889559,6,topic34,5,0
172,0.6163971057853774,7,topic27,5,0
173,0.6186643836536565,8,topic7,5,0
174,0.6211132582653102,9,topic40,5,0
175,0.6220463024951968,10,topic37,5,0
176,0.622196687555913,11,topic1,5,0
177,0.6227289148608877,12,topic6,5,0
178,0.6230910840177536,13,topic35,5,0
179,0.6244906038021342,14,topic58,5,0
180,0.6267948946323905,15,topic48,5,0
181,0.6265377302798911,16,topic19,5,0
182,0.6267647072796154,17,topic38,5,0
183,0.6250280684706915,18,topic20,5,0
184,0.6265605868807541,19,topic53,5,0
185,0.6255674938684621,20,topic5,5,0
186,0.6234695239907585,21,topic39,5,0
187,0.6233932579748952,22,topic57,5,0
188,0.6230687536262958,23,topic11,5,0
189,0.6218944829146722,24,topic30,5,0
190,0.6174517120206965,25,topic2,5,0
191,0.6157822735265248,26,topic12,5,0
192,0.615304161065521,27,topic23,5,0
193,0.6096968421976673,28,topic44,5,0
194,0.606635221693259,29,topic29,5,0
195,0.5939132759698829,30,topic10,5,0
196,0.5864312548064886,31,topic26,5,0
197,0.5848197646841612,32,topic50,5,0
198,0.516687105958336,0,topic59,6,0
199,0.5317335167487867,1,topic4,6,0
200,0.5421249207085354,2,topic44,6,0
201,0.547970670544832,3,topic50,6,0
202,0.5523830599110384,4,topic29,6,0
203,0.5555728853828865,5,topic23,6,0
204,0.5586558944834235,6,topic57,6,0
205,0.5603747450543799,7,topic15,6,0
206,0.5637458709662998,8,topic30,6,0
207,0.5666889866001338,9,topic2,6,0
208,0.5687134180721665,10,topic34,6,0
209,0.5700522036732855,11,topic48,6,0
210,0.5752157386829254,12,topic12,6,0
211,0.5761898320298527,13,topic39,6,0
212,0.5780264247269336,14,topic53,6,0
213,0.5808186307646732,15,topic20,6,0
214,0.5819233026174314,16,topic9,6,0
215,0.583305165526759,17,topic26,6,0
216,0.5837977500353673,18,topic11,6,0
217,0.5831856626912173,19,topic38,6,0
218,0.583530204604301,20,topic35,6,0
219,0.5886512928013149,21,topic58,6,0
220,0.5894288629080006,22,topic10,6,0
221,0.5950514008280676,23,topic6,6,0
