sil,n_clusters
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.09453200693135087,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.10088670829616327,5
0.10088670829616327,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.10088670829616327,5
0.0951047402475552,5
0.0951047402475552,5
0.10088670829616327,5
0.0951047402475552,5
0.0951047402475552,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.0951047402475552,5
0.10088670829616327,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.0951047402475552,5
0.10088670829616327,5
0.0951047402475552,5
0.10088670829616327,5
0.0951047402475552,5
0.09395533345494413,5
0.0951047402475552,5
0.0951047402475552,5
0.10088670829616327,5
0.0951047402475552,5
0.0951047402475552,5
0.09395533345494413,5
0.10088670829616327,5
0.09395533345494413,5
0.09395533345494413,5
0.09395533345494413,5
0.10088670829616327,5
0.09395533345494413,5
0.10088670829616327,5
0.09395533345494413,5
0.10088670829616327,5
0.10663113737481719,5
0.09395533345494413,5
0.09395533345494413,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.09395533345494413,5
0.09395533345494413,5
0.10663113737481719,5
0.10663113737481719,5
0.10663113737481719,5
0.10663113737481719,5
0.10088670829616327,5
0.10663113737481719,5
0.10088670829616327,5
0.10088670829616327,5
0.10180463496383964,5
0.10663113737481719,5
0.10663113737481719,5
0.10663113737481719,5
0.10088670829616327,5
0.10088670829616327,5
0.09395533345494413,5
0.09395533345494413,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.10088670829616327,5
0.09395533345494413,5
0.10180463496383964,5
0.09395533345494413,5
0.10180463496383964,5
0.10180463496383964,5
0.10088670829616327,5
0.09395533345494413,5
0.09395533345494413,5
0.10663113737481719,5
0.10088670829616327,5
0.09395533345494413,5
0.10180463496383964,5
0.09395533345494413,5
0.10180463496383964,5
0.10180463496383964,5
0.10663113737481719,5
0.1045467999814061,5
0.09395533345494413,5
0.10180463496383964,5
0.10180463496383964,5
0.09395533345494413,5
0.1045467999814061,5
0.10663113737481719,5
0.10663113737481719,5
0.1045467999814061,5
0.1045467999814061,5
0.10663113737481719,5
0.1045467999814061,5
0.1045467999814061,5
0.1045467999814061,5
0.10663113737481719,5
0.09395533345494413,5
0.09395533345494413,5
0.1045467999814061,5
0.09833470649309024,5
0.1045467999814061,5
0.09395533345494413,5
0.10180463496383964,5
0.10663113737481719,5
0.10663113737481719,5
0.10663113737481719,5
0.09395533345494413,5
0.10180463496383964,5
0.09395533345494413,5
0.09833470649309024,5
0.09833470649309024,5
0.09395533345494413,5
0.09395533345494413,5
0.09833470649309024,5
0.10180463496383964,5
0.10180463496383964,5
0.09395533345494413,5
0.09833470649309024,5
0.09395533345494413,5
0.09833470649309024,5
0.09833470649309024,5
0.10663113737481719,5
0.10474958534691013,5
0.09833470649309024,5
0.10180463496383964,5
0.09395533345494413,5
0.09833470649309024,5
0.09395533345494413,5
0.10663113737481719,5
0.10180463496383964,5
0.10663113737481719,5
0.1045467999814061,5
0.10474958534691013,5
0.10180463496383964,5
0.10474958534691013,5
0.1045467999814061,5
0.10474958534691013,5
0.10180463496383964,5
0.10180463496383964,5
0.1045467999814061,5
0.10474958534691013,5
0.10474958534691013,5
0.10474958534691013,5
0.10474958534691013,5
0.1045467999814061,5
0.1093743323314248,5
0.10474958534691013,5
0.10663113737481719,5
0.1045467999814061,5
0.10663113737481719,5
0.10663113737481719,5
0.1093743323314248,5
0.10663113737481719,5
0.1045467999814061,5
0.1093743323314248,5
0.10663113737481719,5
0.1093743323314248,5
0.1045467999814061,5
0.1093743323314248,5
0.09396776775171613,5
0.10663113737481719,5
0.1093743323314248,5
0.09833470649309024,5
0.10663113737481719,5
0.1093743323314248,5
0.1093743323314248,5
0.1045467999814061,5
0.1045467999814061,5
0.09833470649309024,5
0.1093743323314248,5
0.09396776775171613,5
0.09833470649309024,5
0.10180463496383964,5
0.09833470649309024,5
0.10663113737481719,5
0.10663113737481719,5
0.10663113737481719,5
0.09833470649309024,5
0.10663113737481719,5
0.09396776775171613,5
0.10180463496383964,5
0.09833470649309024,5
0.09396776775171613,5
0.09396776775171613,5
0.09934725599931672,5
0.10180463496383964,5
0.09833470649309024,5
0.09396776775171613,5
0.09396776775171613,5
0.09396776775171613,5
0.09934725599931672,5
0.09396776775171613,5
0.10474958534691013,5
0.09934725599931672,5
0.09833470649309024,5
0.10180463496383964,5
0.10180463496383964,5
0.09934725599931672,5
0.10474958534691013,5
0.10474958534691013,5
0.10180463496383964,5
0.09833470649309024,5
0.10474958534691013,5
0.09934725599931672,5
0.10474958534691013,5
0.10180463496383964,5
0.09745337615717631,5
0.10180463496383964,5
0.09934725599931672,5
0.09934725599931672,5
0.10474958534691013,5
0.09934725599931672,5
0.10474958534691013,5
0.09745337615717631,5
0.10180463496383964,5
0.09934725599931672,5
0.09745337615717631,5
0.10180463496383964,5
0.1093743323314248,5
0.1045467999814061,5
0.10180463496383964,5
0.10180463496383964,5
0.10180463496383964,5
0.09745337615717631,5
0.10180463496383964,5
0.09745337615717631,5
0.1045467999814061,5
0.0998474074026946,5
0.10474958534691013,5
0.09745337615717631,5
0.09745337615717631,5
0.1093743323314248,5
0.1093743323314248,5
0.09745337615717631,5
0.1093743323314248,5
0.10474958534691013,5
0.1045467999814061,5
0.1093743323314248,5
0.0998474074026946,5
0.1093743323314248,5
0.0998474074026946,5
