sil,n_clusters
0.11926674091310108,9
0.12067878619384917,9
0.13033333156153565,9
0.1329185076792448,9
0.12300513862314617,9
0.12050632887400953,9
0.12529821601660546,9
0.12925229239145317,9
0.12360215603209543,9
0.13157135666333625,9
0.1256736052715204,9
0.13212702793004855,9
0.121123064762912,9
0.127227555502074,9
0.12470889874388182,9
0.1340386929728672,9
0.12946356416057114,9
0.1340035470341436,9
0.1290027170061021,9
0.12541790939725142,9
0.1320112378227812,9
0.1263025689738292,9
0.12681555266253214,9
0.12539655412843437,9
0.12873807419421912,9
0.1253764308811438,9
0.12434561466151238,9
0.12388920406013841,9
0.128335605564522,9
0.13623813414985728,9
0.12740807226885772,9
0.12724441779186874,9
0.1278489095489523,9
0.1238751729309453,9
0.12779286563384715,9
0.13191714356978634,9
0.1294664831570854,9
0.12751726015322454,9
0.11948068414136628,9
0.1263252040448457,9
0.13028874893827774,9
0.12010108345891225,9
0.12548387520614185,9
0.11304370636426254,9
0.13285177906414686,9
0.1340992958401243,9
0.12876896765982362,9
0.12731018146512343,9
0.13691732534633486,9
0.1276842525412753,9
0.12538718880168234,9
0.1318339683829485,9
0.1262419109863058,9
0.1343135127354708,9
0.13392461788700005,9
0.13938841922327536,9
0.13258510653371186,9
0.13051626026014673,9
0.13405471533389443,9
0.13412750188455352,9
0.13257004890773882,9
0.13804417769336344,9
0.1280700149804043,9
0.12822085642778847,9
0.1208682644352668,9
0.13813399527172018,9
0.12705871155633588,9
0.13557046386605162,9
0.12293401717160478,9
0.1221964481309679,9
0.1361148869648115,9
0.13056121450267041,9
0.11998416329988539,9
0.13964436232564145,9
0.13275350894099253,9
0.12402717318196643,9
0.1344164114249386,9
0.13655070415749831,9
0.1224754234361676,9
0.12445106805093183,9
0.1291909442238936,9
0.11681322042879154,9
0.13334159614730537,9
0.13927504947447777,9
0.13460350683601568,9
0.12786493164859244,9
0.11671619658716381,9
0.1280702876039542,9
0.13030639370740912,9
0.13745324321320965,9
0.127618398524958,9
0.12487888617300713,9
0.12645751679221004,9
0.13747049063086605,9
0.13587820975044218,9
0.13119951544607322,9
0.12846538439315414,9
0.13681743158485815,9
0.12914422963868813,9
0.13752212367273234,9
0.128900850129532,9
0.13255417269512426,9
0.10942718871419006,9
0.12876194436293978,9
0.14083637967301774,9
0.12542255387773327,9
0.14123842021536587,9
0.12529178010414654,9
0.13807249526460286,9
0.12552814544903768,9
0.12445737308379612,9
0.12540332082990738,9
0.12867191710060896,9
0.13327163208513396,9
0.12609188992813591,9
0.135680179654016,9
0.12646804014243676,9
0.13742181045264582,9
0.1307140357267508,9
0.1186106482503979,9
0.1326327113313551,9
0.12661996954552687,9
0.1291471442005655,9
0.13134883281831836,9
0.12748650438689516,9
0.1310826286308191,9
0.1385472441772597,9
0.1299466218345312,9
0.13728295844506266,9
0.11608038284831101,9
0.133282319451937,9
0.12654989701259037,9
0.12494083464093278,9
0.13325243634229203,9
0.12471661796414778,9
0.1266485431069115,9
0.11957196032388621,9
0.12587421932348214,9
0.13246934881057076,9
0.13027203259449202,9
0.12355122805824116,9
0.12552549645559952,9
0.13256229672852504,9
0.12673276173944242,9
0.1296405573041046,9
0.11734870965379582,9
0.1292973479141756,9
0.12479104492803121,9
0.12288142096979716,9
0.12670434692445157,9
0.1354198355986961,9
0.12364912349678572,9
0.11364800296802416,9
0.11882920416113338,9
0.12529517784418026,9
0.1383940868040658,9
0.12820963000316737,9
0.12700891461776592,9
0.12785988531603495,9
0.12887331253444045,9
0.13649051327359407,9
0.12163902484471972,9
0.12841687342815633,9
0.12797026438667394,9
0.1336921926591947,9
0.13265153613200212,9
0.13394294017024272,9
0.13006476117345975,9
0.13077700874286582,9
0.1241842692660212,9
0.13539150147241205,9
0.13327656145722658,9
0.12655686315845754,9
0.1318242232585893,9
0.1319032436055196,9
0.13535709369239804,9
0.12549971834817641,9
0.1289225622079192,9
0.1285323550870797,9
0.13270316427819598,9
0.13233524586524473,9
0.12638521775204634,9
0.1260690547876111,9
0.11034998840999063,9
0.12597730522971462,9
0.12453151805265315,9
0.13090578726931926,9
0.1289962364709407,9
0.1390578020416384,9
0.12410421498207141,9
0.1350362029198058,9
0.12867399209983685,9
0.1255406122504684,9
0.13197120509907576,9
0.13208167116934583,9
0.12874352623576332,9
0.12900987355822982,9
0.1311293457430255,9
0.12454135223952548,9
0.11768019349348721,9
0.12375415523895048,9
0.12185517902712177,9
0.12522793263811016,9
0.12821316857890774,9
0.1328307996775034,9
0.13079312551008845,9
0.1263423078918404,9
0.13332049240394708,9
0.1305679376603226,9
0.1311823730597421,9
0.1229990949959505,9
0.1293638679822119,9
0.13221816286028176,9
0.12179980900316807,9
0.13558243223491448,9
0.12582344715912913,9
0.13293939860510817,9
0.12522281652813025,9
0.1248514069407519,9
0.13294802290787203,9
0.13825737315469536,9
0.13042317877313273,9
0.13015201561883086,9
0.12134684546475621,9
0.12756124049199974,9
0.12083590537777897,9
0.13046045841769147,9
0.1314842156235208,9
0.12716319316719754,9
0.13541197312413733,9
0.13049719715051256,9
0.12307055468494,9
0.1227684806550119,9
0.12924957496274345,9
0.12475964052899711,9
0.1321200519495969,9
0.12371823441774342,9
0.11636906631863653,9
0.12719285686996248,9
0.11829358759851356,9
0.11787790650395479,9
0.12055456810914336,9
0.12444504663001028,9
0.12473438063429353,9
0.13223535008734302,9
0.1318933041255963,9
0.12731467712198202,9
0.12360760273309923,9
0.12532219609324835,9
0.12517488351872266,9
0.12130070927205165,9
0.1388522098243378,9
0.1270322527244906,9
0.1308025673233182,9
0.13786520227678153,9
0.12721637418187587,9
0.12279184720361302,9
0.12678641546584354,9
0.13198243121971495,9
0.12300053341032675,9
0.126901330281271,9
0.12862787188993807,9
0.12918642188498017,9
0.13683854680077373,9
0.12951036787145342,9
0.13312154859816366,9
0.1339481432293265,9
0.13517493251807727,9
0.11728990188031341,9
0.13050477559119011,9
0.13556940182716054,9
0.1329523748321311,9
0.1344049125630018,9
0.13705790423220832,9
0.12067470717854693,9
0.13514618898166866,9
0.12718826072409434,9
0.13073906112627032,9
0.12561534619584294,9
0.1206534209340546,9
0.12906479428599235,9
0.12545850647377849,9
0.1312390268997486,9
0.128961693510913,9
0.13168341327388614,9
0.1328945732151191,9
0.13987377730775818,9
0.12140554299269787,9
0.14248449979597783,9
0.1314005773472035,9
0.12057681751599933,9
0.1286390678671636,9
0.12945244950252452,9
0.12291093187269048,9
0.12288914088535549,9
0.12046224951614762,9
0.12670163088650402,9
0.1309292733134994,9
0.13277336381785376,9
0.11560552072686782,9
