sil,n_clusters
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.11962650656759416,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.11747855307103156,8
0.13411711967736553,8
0.13411711967736553,8
0.13411711967736553,8
0.11747855307103156,8
0.13411711967736553,8
0.13411711967736553,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11757384820953763,8
0.11757384820953763,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11747855307103156,8
0.11757384820953763,8
0.11747855307103156,8
0.11757384820953763,8
0.11757384820953763,8
0.11757384820953763,8
0.11747855307103156,8
