sil,n_clusters
0.11019144597713876,2
0.1248723523533083,2
0.1044164017782028,2
0.15609328876451717,2
0.12219641362527206,2
0.1417422362021163,2
0.13196503655214595,2
0.12963089049350549,2
0.17033663741598412,2
0.13435111450088155,2
0.154233427354812,2
0.15381451308247895,2
0.15231549866197364,2
0.15101377201827323,2
0.14506857778585167,2
0.14387104899832542,2
0.1366778216879312,2
0.12236753434606042,2
0.14177723153134936,2
0.1265484849665742,2
0.13838227036013034,2
0.11281058347472347,2
0.11820732163700803,2
0.1459072690478129,2
0.11009647466738681,2
0.10648781319509382,2
0.15649762176687787,2
0.11923450457140071,2
0.16915013053770842,2
0.11313866799534998,2
0.10424805876525206,2
0.12460652527139172,2
0.1429835186798762,2
0.10926782820355681,2
0.12609554690759195,2
0.16162593670171133,2
0.11104622116066698,2
0.13194915435431456,2
0.14489916507798017,2
0.13495407454204622,2
0.11238135872149047,2
0.09963394670459755,2
0.1307996159185865,2
0.11949657599427245,2
0.11950110432376942,2
0.10206146655723781,2
0.1561293769316377,2
0.16953803238990653,2
0.15364797286322757,2
0.11863597279480688,2
0.12607698616417606,2
0.12862295970146168,2
0.12418643719916475,2
0.11639396530303277,2
0.13232060278547175,2
0.14425990239021377,2
0.12724019648548685,2
0.12799230474164167,2
0.14358549419821662,2
0.11238176330390943,2
0.1324918374872863,2
0.12756797327648456,2
0.12717673987695607,2
0.11738697316744147,2
0.14667087574166351,2
0.14960553567120125,2
0.15088643676247704,2
0.12768453407669186,2
0.13734027360815645,2
0.09970781443944621,2
0.15247484916550844,2
0.1493637219573947,2
0.12877508480414554,2
0.12529481848283353,2
0.1309373155300369,2
0.1073728409110254,2
0.13676135342465767,2
0.12058346668134756,2
0.13561612905273404,2
0.12307937513035493,2
0.11082070523014079,2
0.11178378045107057,2
0.1444317796716843,2
0.13220550155622562,2
0.12713785350717574,2
0.14116933651763605,2
0.1423561304075268,2
0.1263588384993488,2
0.11193322800512354,2
0.13071480038356875,2
0.14780726648323347,2
0.12138070991119573,2
0.1586157668599755,2
0.11082022709910393,2
0.12009102288313703,2
0.14640765081381454,2
0.11047774161080093,2
0.12217639906039092,2
0.12290263906792583,2
0.15508518637080715,2
0.12252212767335963,2
0.13424372247854982,2
0.14904672426683674,2
0.11559251312078295,2
0.13550501580708463,2
0.12699965973211447,2
0.13210292328135667,2
0.14565546695322473,2
0.12206117894011172,2
0.10998813113273673,2
0.13265947250271543,2
0.1172424104891764,2
0.1078382736753218,2
0.11255150220610642,2
0.14307959462740688,2
0.12839488931304271,2
0.16134751586391,2
0.16666645537029168,2
0.12489099069397025,2
0.12424514668573913,2
0.14390757655175856,2
0.11441289483165816,2
0.11729546295446386,2
0.12692575347668092,2
0.11836124498979719,2
0.16625850620548127,2
0.10627031094346397,2
0.16215529719013785,2
0.10561747178923997,2
0.11577523742206537,2
0.1545482494932411,2
0.10718884874497046,2
0.11473004255804628,2
0.13789166504272163,2
0.1407547863906261,2
0.13644480874082038,2
0.15631695202692245,2
0.1291322071895577,2
0.16046294922357848,2
0.12503167829589476,2
0.12273079522881492,2
0.15439872886984474,2
0.1526683303371445,2
0.15191257386022133,2
