sil,n_clusters
0.13436316111192015,13
0.13018785590798093,13
0.132322012639434,13
0.13363894255845665,13
0.12095415537330026,13
0.13776465046571099,13
0.1303484314226394,13
0.1327435337644424,13
0.1361066234240098,13
0.1313938758438854,13
0.12781814454518456,13
0.1379316448891565,13
0.13121411476805386,13
0.13203254594572197,13
0.13320142556239523,13
0.1335736492843718,13
0.13445369331276774,13
0.13465571193310874,13
0.12986135074874414,13
0.13337415927112548,13
0.1362393315153685,13
0.1313593642368964,13
0.13698567050177718,13
0.12994111868977948,13
0.13277080003296687,13
0.13581456011202603,13
0.12972657543822116,13
0.13595093316635398,13
0.13707949543377607,13
0.13227873095041387,13
0.13621011138084851,13
0.13520385652573563,13
0.13646842162791326,13
0.12991912624884996,13
0.13389287249278717,13
0.1428435499498738,13
0.1362666810899372,13
0.1317171039504659,13
0.12128274569717479,13
0.12471054353816285,13
0.13284053166973134,13
0.1341250339346317,13
0.124675712460436,13
0.12366551000085046,13
0.13473237733473878,13
0.1398918279967162,13
0.12949364382996528,13
0.13644552738103435,13
0.13612017583553654,13
0.133158436668541,13
0.13175986677604595,13
0.13310414578956478,13
0.12851755806726453,13
0.13677563445554486,13
0.14112966259087395,13
0.13063979962177671,13
0.12790078544680686,13
0.13162334898768077,13
0.13869869638005397,13
0.1293679205397055,13
0.13874657276569044,13
0.13809923817201514,13
0.12832493075015322,13
0.13931725992408528,13
0.11920407039701836,13
0.13451507499948565,13
0.12337026162908094,13
0.14185405549241217,13
0.13290852740504483,13
0.13208596572958473,13
0.14361986431945042,13
0.12536170922980863,13
0.12572128072092686,13
0.13701484314298445,13
0.12907388383513144,13
0.13056315034392435,13
0.13202561958850773,13
0.13638389917225235,13
0.12730937212696294,13
0.13029284596642485,13
0.13869657297977603,13
0.12831635873178768,13
0.1324015054591203,13
0.1316758090765549,13
0.13999884165134757,13
0.13429121687273507,13
0.13102272824668218,13
0.13534396870698243,13
0.13859928874565178,13
0.13974963200120574,13
0.13210164442242722,13
0.13561972453165114,13
0.13351382216445729,13
0.13747550905776096,13
0.14052222499122563,13
0.12583536515331398,13
0.130269524027342,13
0.13475285291941316,13
0.13266814264846938,13
0.13145691634611714,13
0.13474781292018984,13
0.13391362625030317,13
0.12109867982410477,13
0.13602370872546693,13
0.13888930288352772,13
0.12588600966410643,13
0.13740675817629505,13
0.1317037197608648,13
0.13918408532549129,13
0.12736929344855874,13
0.1295250459499994,13
0.1282774882800141,13
0.13378552294803822,13
0.13676037518228315,13
0.12808239422173887,13
0.13621135911994992,13
0.12456203968132859,13
0.1355620047582632,13
0.1345987289814652,13
0.12259097424531881,13
0.13374301925149673,13
0.13444950414831322,13
0.13680871695945343,13
0.14104036640804912,13
0.13290842712647474,13
0.13363785837573072,13
0.13477819101658434,13
0.1338715026273199,13
0.13551122865547083,13
0.12536998540887684,13
0.1347942169989987,13
0.13456170092090283,13
0.1364871187158933,13
0.12724032528982943,13
0.12458951373677753,13
0.13756229892007796,13
0.13143496411862554,13
0.13239084629530104,13
0.1419517179623228,13
0.13430739213785156,13
0.1260486166818751,13
0.13429793316329605,13
0.1369523529336221,13
0.13316911401689474,13
0.1401230713498734,13
0.13056183320165887,13
0.13651746834204626,13
0.12831296220031854,13
0.12826182299552705,13
0.13801263870941355,13
0.1301823280197026,13
0.12878155309585615,13
0.11760350446700446,13
0.13330963150818134,13
0.13417421239118665,13
0.1321654307451042,13
0.13368123510912247,13
0.13279378296601527,13
0.12482090462429546,13
0.13934221279194567,13
0.13615136341396672,13
0.12261431331553543,13
0.12846559225389204,13
0.12995774445232466,13
0.13721634685486236,13
0.13166067428297906,13
0.1354689937302001,13
0.12888832267738753,13
0.1343490231735214,13
0.13505695336342827,13
0.1398615113252766,13
0.14339588238889517,13
0.12550647064845022,13
0.13704907247390666,13
0.14087084464166402,13
0.13554174975322902,13
0.13084414794250115,13
0.13264060100115238,13
0.13477295801397918,13
0.1413935418218065,13
0.1402128205779196,13
0.12726616926761491,13
0.13649217773256273,13
0.12242013170944059,13
0.13115562428873842,13
0.12776396555645647,13
0.12553566084644008,13
0.13366881324514543,13
0.12971083616816295,13
0.13513656869654606,13
0.1385568384392283,13
0.13442587134113532,13
0.1287914744124427,13
0.13872071081964926,13
0.12809436292792825,13
0.13853228865916686,13
0.12789396747709741,13
0.13028866248096757,13
0.13767114583884366,13
0.13083467872465196,13
0.1235385782100587,13
0.13230291270667643,13
0.13225172844678196,13
0.13760941243768665,13
0.141462490854918,13
0.12910038269364302,13
0.13347209104163918,13
0.13756882645376262,13
0.14154985807274337,13
0.1353767484665688,13
0.13212679442201788,13
0.1360833016153609,13
0.14455031602436058,13
0.1316073089316899,13
0.13196442527973662,13
0.13435445461633416,13
0.13218327122954482,13
0.13238731729194878,13
0.1284022163974724,13
0.12903379410410007,13
0.13972329517318613,13
0.13854147831887004,13
