,score,num_features,feature,region,boot_n
5174,0.6064130357471511,26,topic50,3,18
5175,0.6046627521832841,27,topic37,3,18
5176,0.6060221784913205,28,topic29,3,18
5177,0.6059351295876658,29,topic2,3,18
5178,0.608184182130369,30,topic26,3,18
5179,0.6072412930862243,31,topic12,3,18
5180,0.6057855195601437,32,topic32,3,18
5181,0.523582659895215,0,topic39,4,18
5182,0.5406744746927109,1,topic57,4,18
5183,0.5533874671451484,2,topic48,4,18
5184,0.5635223352964039,3,topic30,4,18
5185,0.5733660220527521,4,topic59,4,18
5186,0.578248523674227,5,topic4,4,18
5187,0.5860312044045242,6,topic44,4,18
5188,0.590440285498207,7,topic38,4,18
5189,0.5914621252376958,8,topic19,4,18
5190,0.5937305317912166,9,topic58,4,18
5191,0.5965831983701593,10,topic40,4,18
5192,0.5999041881228547,11,topic26,4,18
5193,0.6006381479453008,12,topic11,4,18
5194,0.6013369764700505,13,topic15,4,18
5195,0.6017794508192911,14,topic5,4,18
5196,0.6033852465059037,15,topic32,4,18
5197,0.6033851451464709,16,topic10,4,18
5198,0.6037344547956571,17,topic2,4,18
5199,0.6049245592785379,18,topic7,4,18
5200,0.6064942386667416,19,topic29,4,18
5201,0.6070479072716267,20,topic37,4,18
5202,0.6076495159302242,21,topic20,4,18
5203,0.6089496269491714,22,topic35,4,18
5204,0.6091353923648881,23,topic53,4,18
5205,0.6093432996895214,24,topic23,4,18
5206,0.6093742679541749,25,topic6,4,18
5207,0.6090390782261181,26,topic27,4,18
5208,0.6084731804281986,27,topic49,4,18
5209,0.6069740612061735,28,topic9,4,18
5210,0.6069257663944465,29,topic50,4,18
5211,0.6069041533687956,30,topic12,4,18
5212,0.6085537039899759,31,topic34,4,18
5213,0.6066523104768312,32,topic1,4,18
5214,0.5921471161393199,0,topic15,5,18
5215,0.6053656541217166,1,topic59,5,18
5216,0.6084415779661065,2,topic27,5,18
5217,0.6120765512878596,3,topic9,5,18
5218,0.6161097826348481,4,topic29,5,18
5219,0.6184645811066531,5,topic23,5,18
5220,0.6219985485645605,6,topic26,5,18
5221,0.625707449804749,7,topic58,5,18
5222,0.6284578566278112,8,topic30,5,18
5223,0.6324461435382243,9,topic40,5,18
5224,0.6343461661042535,10,topic49,5,18
5225,0.6365972881685307,11,topic35,5,18
5226,0.6374086423877772,12,topic50,5,18
5227,0.6366191591729516,13,topic57,5,18
5228,0.6357890758500788,14,topic20,5,18
5229,0.635903705457393,15,topic4,5,18
5230,0.635948374049046,16,topic32,5,18
5231,0.6415332797952875,17,topic48,5,18
5232,0.640153519037117,18,topic19,5,18
5233,0.6389307667163967,19,topic2,5,18
5234,0.6408694909658803,20,topic12,5,18
5235,0.641645466701754,21,topic10,5,18
5236,0.642236613201816,22,topic38,5,18
5237,0.6405668166325177,23,topic5,5,18
5238,0.6344429378615644,24,topic44,5,18
5239,0.6338577266299953,25,topic1,5,18
5240,0.6231814502860029,26,topic11,5,18
5241,0.6147033940599382,27,topic34,5,18
5242,0.5931448645066751,28,topic37,5,18
5243,0.5905425560312787,29,topic53,5,18
5244,0.5923906654536749,30,topic39,5,18
5245,0.5942698874500515,31,topic6,5,18
5246,0.5912756045269209,32,topic7,5,18
5247,0.5181028071384671,0,topic59,6,18
5248,0.5285554534299706,1,topic4,6,18
5249,0.5379773786898694,2,topic30,6,18
5250,0.5454823812677783,3,topic50,6,18
5251,0.5536232725593195,4,topic29,6,18
5252,0.5595558482681566,5,topic48,6,18
5253,0.5642499009791967,6,topic57,6,18
5254,0.5681928170642442,7,topic44,6,18
5255,0.5697360260279206,8,topic49,6,18
5256,0.572627216184292,9,topic2,6,18
5257,0.5755502677064814,10,topic39,6,18
5258,0.5781660318415393,11,topic10,6,18
5259,0.5813370026338649,12,topic23,6,18
5260,0.5833356871014795,13,topic15,6,18
5261,0.5846302547194744,14,topic12,6,18
5262,0.5852365611058807,15,topic34,6,18
5263,0.5858290915117208,16,topic32,6,18
5264,0.5849022491882119,17,topic7,6,18
5265,0.5857829405391874,18,topic26,6,18
5266,0.5868319067940237,19,topic53,6,18
5267,0.5848156594197055,20,topic20,6,18
5268,0.5865122116219074,21,topic11,6,18
5269,0.5868152251060845,22,topic35,6,18
5270,0.5855869326378201,23,topic6,6,18
5271,0.5961937139296771,24,topic58,6,18
5272,0.5970995974915075,25,topic19,6,18
5273,0.5969526354405137,26,topic37,6,18
5274,0.5968735094565638,27,topic27,6,18
5275,0.5951824295760171,28,topic38,6,18
5276,0.5937658196290124,29,topic1,6,18
5277,0.5904723221488384,30,topic5,6,18
5278,0.5865832571132599,31,topic9,6,18
5279,0.5852710329971839,32,topic40,6,18
5280,0.5295436676435022,0,topic29,7,18
5281,0.5473091135679486,1,topic23,7,18
5282,0.5592314663407052,2,topic35,7,18
5283,0.5679407056772438,3,topic58,7,18
5284,0.5764244917557653,4,topic50,7,18
5285,0.5858529646800134,5,topic2,7,18
5286,0.5913842349461191,6,topic4,7,18
5287,0.6013047063272159,7,topic6,7,18
5288,0.6040210539118525,8,topic39,7,18
5289,0.6080510454830348,9,topic53,7,18
5290,0.6125350006498267,10,topic27,7,18
5291,0.6147783471638446,11,topic30,7,18
5292,0.6149784612481116,12,topic7,7,18
5293,0.6163729739521145,13,topic11,7,18
5294,0.6228078112386124,14,topic15,7,18
5295,0.6244394742453829,15,topic48,7,18
5296,0.6252921378796928,16,topic1,7,18
5297,0.6232250918009372,17,topic49,7,18
5298,0.6223175449794089,18,topic44,7,18
5299,0.6206504148321872,19,topic26,7,18
5300,0.622459062961085,20,topic38,7,18
5301,0.6365274857869774,21,topic34,7,18
5302,0.6426143171326674,22,topic37,7,18
5303,0.6464715738517355,23,topic19,7,18
5304,0.6472560174382482,24,topic57,7,18
5305,0.6502692261204677,25,topic5,7,18
5306,0.6481014915181069,26,topic10,7,18
5307,0.6464858333943464,27,topic12,7,18
5308,0.6459126627623033,28,topic59,7,18
5309,0.6443399264608061,29,topic32,7,18
5310,0.6409270155408127,30,topic20,7,18
5311,0.6369302399502554,31,topic9,7,18
5312,0.6352562883349558,32,topic40,7,18
5313,0.5231155797089226,0,topic57,8,18
5314,0.5391125030236668,1,topic15,8,18
5315,0.5506608859875353,2,topic39,8,18
5316,0.56059430361116,3,topic38,8,18
5317,0.5669446828004663,4,topic48,8,18
5318,0.5734829706297282,5,topic37,8,18
5319,0.5805424176278526,6,topic32,8,18
5320,0.5830137703968151,7,topic59,8,18
5321,0.5881128190899342,8,topic53,8,18
5322,0.5908104283087217,9,topic29,8,18
5323,0.593728040932843,10,topic19,8,18
5324,0.5951961403984476,11,topic4,8,18
5325,0.5971547418848053,12,topic20,8,18
5326,0.5990621171453896,13,topic11,8,18
5327,0.6010715103647554,14,topic58,8,18
5328,0.6054160744003807,15,topic5,8,18
5329,0.6074475914941888,16,topic9,8,18
5330,0.6090957215067203,17,topic7,8,18
5331,0.6109500132479118,18,topic2,8,18
5332,0.6117518895282896,19,topic34,8,18
5333,0.6127185918404259,20,topic30,8,18
